virtual_time,trader_id,trader_type,balance
4342.97,B00,GVWY,0.0
4342.97,B01,SHVR,0.0
4342.97,B02,ZIC,0.0
4342.97,B03,RL,0.0
4342.97,B04,RL,0.0
4342.97,B05,ZIP,6.0
4342.97,B06,SHVR,1.0
4342.97,B07,GVWY,61.0
4342.97,B08,ZIC,870.0
4342.97,B09,ZIP,2233.0
4342.97,B10,RL,2582.0
4342.97,S00,ZIP,7272.0
4342.97,S01,ZIP,5829.0
4342.97,S02,ZIC,3903.0
4342.97,S03,ZIC,2442.0
4342.97,S04,SHVR,0.0
4342.97,S05,SHVR,15.0
4342.97,S06,GVWY,0.0
4342.97,S07,GVWY,0.0
4463.71,B00,GVWY,0.0
4463.71,B01,SHVR,0.0
4463.71,B02,ZIC,0.0
4463.71,B03,RL,0.0
4463.71,B04,RL,0.0
4463.71,B05,ZIP,6.0
4463.71,B06,SHVR,1.0
4463.71,B07,GVWY,61.0
4463.71,B08,ZIC,873.0
4463.71,B09,ZIP,2281.0
4463.71,B10,RL,2635.0
4463.71,S00,ZIP,7444.0
4463.71,S01,ZIP,5876.0
4463.71,S02,ZIC,4024.0
4463.71,S03,ZIC,2522.0
4463.71,S04,SHVR,0.0
4463.71,S05,SHVR,15.0
4463.71,S06,GVWY,0.0
4463.71,S07,GVWY,0.0
4584.72,B00,GVWY,0.0
4584.72,B01,SHVR,0.0
4584.72,B02,ZIC,0.0
4584.72,B03,RL,0.0
4584.72,B04,RL,0.0
4584.72,B05,ZIP,6.0
4584.72,B06,SHVR,1.0
4584.72,B07,GVWY,61.0
4584.72,B08,ZIC,881.0
4584.72,B09,ZIP,2357.0
4584.72,B10,RL,2693.0
4584.72,S00,ZIP,7551.0
4584.72,S01,ZIP,6101.0
4584.72,S02,ZIC,4162.0
4584.72,S03,ZIC,2556.0
4584.72,S04,SHVR,0.0
4584.72,S05,SHVR,15.0
4584.72,S06,GVWY,0.0
4584.72,S07,GVWY,0.0
4704.79,B00,GVWY,0.0
4704.79,B01,SHVR,0.0
4704.79,B02,ZIC,0.0
4704.79,B03,RL,0.0
4704.79,B04,RL,0.0
4704.79,B05,ZIP,6.0
4704.79,B06,SHVR,1.0
4704.79,B07,GVWY,73.0
4704.79,B08,ZIC,937.0
4704.79,B09,ZIP,2401.0
4704.79,B10,RL,2780.0
4704.79,S00,ZIP,7794.0
4704.79,S01,ZIP,6296.0
4704.79,S02,ZIC,4239.0
4704.79,S03,ZIC,2582.0
4704.79,S04,SHVR,0.0
4704.79,S05,SHVR,15.0
4704.79,S06,GVWY,0.0
4704.79,S07,GVWY,0.0
4825.24,B00,GVWY,0.0
4825.24,B01,SHVR,0.0
4825.24,B02,ZIC,0.0
4825.24,B03,RL,0.0
4825.24,B04,RL,0.0
4825.24,B05,ZIP,6.0
4825.24,B06,SHVR,1.0
4825.24,B07,GVWY,73.0
4825.24,B08,ZIC,984.0
4825.24,B09,ZIP,2463.0
4825.24,B10,RL,2866.0
4825.24,S00,ZIP,8008.0
4825.24,S01,ZIP,6512.0
4825.24,S02,ZIC,4367.0
4825.24,S03,ZIC,2683.0
4825.24,S04,SHVR,0.0
4825.24,S05,SHVR,15.0
4825.24,S06,GVWY,0.0
4825.24,S07,GVWY,0.0
4945.34,B00,GVWY,0.0
4945.34,B01,SHVR,0.0
4945.34,B02,ZIC,0.0
4945.34,B03,RL,0.0
4945.34,B04,RL,0.0
4945.34,B05,ZIP,6.0
4945.34,B06,SHVR,1.0
4945.34,B07,GVWY,73.0
4945.34,B08,ZIC,996.0
4945.34,B09,ZIP,2480.0
4945.34,B10,RL,2948.0
4945.34,S00,ZIP,8224.0
4945.34,S01,ZIP,6602.0
4945.34,S02,ZIC,4460.0
4945.34,S03,ZIC,2721.0
4945.34,S04,SHVR,0.0
4945.34,S05,SHVR,15.0
4945.34,S06,GVWY,0.0
4945.34,S07,GVWY,0.0
5065.83,B00,GVWY,0.0
5065.83,B01,SHVR,0.0
5065.83,B02,ZIC,0.0
5065.83,B03,RL,0.0
5065.83,B04,RL,0.0
5065.83,B05,ZIP,6.0
5065.83,B06,SHVR,1.0
5065.83,B07,GVWY,76.0
5065.83,B08,ZIC,1058.0
5065.83,B09,ZIP,2518.0
5065.83,B10,RL,3023.0
5065.83,S00,ZIP,8422.0
5065.83,S01,ZIP,6847.0
5065.83,S02,ZIC,4565.0
5065.83,S03,ZIC,2799.0
5065.83,S04,SHVR,0.0
5065.83,S05,SHVR,15.0
5065.83,S06,GVWY,0.0
5065.83,S07,GVWY,0.0
5186.81,B00,GVWY,0.0
5186.81,B01,SHVR,0.0
5186.81,B02,ZIC,0.0
5186.81,B03,RL,0.0
5186.81,B04,RL,0.0
5186.81,B05,ZIP,6.0
5186.81,B06,SHVR,1.0
5186.81,B07,GVWY,76.0
5186.81,B08,ZIC,1066.0
5186.81,B09,ZIP,2627.0
5186.81,B10,RL,3093.0
